"Time","ts-station-food-service-bbffbd779-qbpwz","ts-auth-service-5cd94cf4c9-pr4sc","ts-consign-service-69fdbff744-t4nnm","ts-execute-service-667756b4bf-vrl4r","ts-travel-plan-service-57865655f6-vklhv","ts-basic-service-c57455994-5rf52","ts-food-delivery-service-85c449576c-7jtrf","ts-train-service-c7fc88877-mm8n9","ts-config-service-55f74d8b79-mt2ln","tsdb-mysql-2","ts-assurance-service-569ffd759f-nzddv","tsdb-mysql-2","prometheus-operator-fb994f4c4-9qdfg","tsdb-mysql-0","ts-admin-route-service-5d486755c-mxt4j","tsdb-mysql-1","ts-order-other-service-6666b4d4d-x6l64","ts-ui-dashboard-7b5d44c888-gqlfj","ts-delivery-service-857d89f589-nrpbf","nacosdb-mysql-0","ts-avatar-service-ff8977c96-z6h7t","ts-travel-service-699599cdf5-mffdb","ts-seat-service-54f7bb8465-rzgwd","nacosdb-mysql-2","prometheus-main-0","ts-admin-travel-service-7d4d447494-lz7vv","ts-wait-order-service-6f7f78bb5d-8f78g","ts-verification-code-service-58d4c7b777-p96jk","tsdb-mysql-0","ts-rebook-service-79586f4dbc-lh6w9","grafana-745d5965f5-vwfq9","ts-consign-price-service-764c676495-rblv4","ts-consign-price-service-764c676495-rblv4","ts-consign-price-service-764c676495-rblv4","ts-preserve-service-56dfc8d6d-vnlpb","ts-route-plan-service-6594877d59-qrh8f","nacosdb-mysql-1","ts-user-service-77988d68d8-kp6gg","cadvisor-zrs5l","ts-route-service-6f5855dc47-7ht8z","ts-station-service-798774f5d-dpsf5","nacosdb-mysql-1","ts-gateway-service-8585c745cd-mn5vn","ts-food-service-85b5445f7-69dvs","ts-notification-service-66777dd945-g9l6f","ts-preserve-other-service-5b9bbf9cf-hjzpg","ts-order-service-69885cc6c8-4mcjr","ts-admin-basic-info-service-d8d4b4ff9-s7zth","ts-voucher-service-7545b4fb7c-v46q2","ts-cancel-service-55b6778574-7zfnb","kube-state-metrics-57969c69d7-rx485","nacosdb-mysql-2","ts-admin-user-service-c544d7b74-xj8pn","ts-price-service-55c8646c4c-hjw4b","ts-ticket-office-service-9979b76f9-ztj64","ts-news-service-7665fdf4c-hlrml","prometheus-main-0","ts-admin-order-service-787856598f-fl56n","tsdb-mysql-1","nacosdb-mysql-0","ts-train-food-service-f544897f-jd76n","ts-inside-payment-service-7f87878d9f-mqp8l","ts-travel2-service-5db558f8d9-4tk7g","ts-payment-service-7fc4c49d89-7zrgj","ts-contacts-service-69864b9cd7-j7kng","ts-security-service-7fd5f9ff9c-k4nxj"
2024-01-04 10:39:00,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,16.5 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,32.1 ms,0 s,0 s,,,,0 s,0 s,0 s,0 s,1.3 s,0 s,0 s,33.3 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,23.2 ms,0 s,0 s,0 s,0 s,0 s,0 s,16.3 ms,14.3 ms,0 s,0 s,0 s,0 s,0 s,0 s
2024-01-04 10:39:05,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,13.5 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,31.5 ms,0 s,0 s,,,,0 s,0 s,0 s,0 s,1.2 s,0 s,0 s,27.9 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,19.8 ms,0 s,0 s,0 s,0 s,0 s,0 s,8.7 ms,12.1 ms,0 s,0 s,0 s,0 s,0 s,0 s
2024-01-04 10:39:10,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,17.8 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,37.4 ms,0 s,0 s,,,,0 s,0 s,0 s,0 s,1.3 s,0 s,0 s,31.0 ms,0 s,402.2 µs,0 s,0 s,0 s,0 s,0 s,0 s,0 s,21.5 ms,0 s,0 s,0 s,0 s,0 s,0 s,12.4 ms,14.7 ms,0 s,0 s,0 s,0 s,0 s,0 s
2024-01-04 10:39:15,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,10.2 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,30.4 ms,0 s,0 s,,,,0 s,0 s,0 s,0 s,1.3 s,0 s,0 s,27.5 ms,0 s,449.6 µs,0 s,0 s,0 s,0 s,0 s,0 s,0 s,15.1 ms,0 s,0 s,0 s,0 s,0 s,0 s,11.5 ms,13.6 ms,0 s,0 s,0 s,0 s,0 s,0 s
2024-01-04 10:39:20,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,10.9 ms,4.0 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,25.6 ms,0 s,0 s,,,,0 s,0 s,0 s,0 s,1.3 s,0 s,0 s,28.5 ms,0 s,431.8 µs,0 s,0 s,0 s,0 s,0 s,0 s,0 s,16.3 ms,0 s,0 s,0 s,0 s,0 s,0 s,12.9 ms,19.0 ms,0 s,0 s,0 s,0 s,0 s,0 s
2024-01-04 10:39:25,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,6.7 ms,4.0 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,19.4 ms,0 s,0 s,,,,0 s,0 s,0 s,0 s,1.3 s,0 s,0 s,22.0 ms,0 s,433.9 µs,0 s,0 s,0 s,0 s,0 s,0 s,0 s,13.2 ms,0 s,0 s,0 s,0 s,0 s,0 s,12.1 ms,12.5 ms,0 s,0 s,0 s,0 s,0 s,0 s
2024-01-04 10:39:30,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,11.6 ms,3.9 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,20.2 ms,0 s,0 s,,,,0 s,0 s,0 s,0 s,1.3 s,0 s,0 s,34.7 ms,0 s,430.8 µs,0 s,0 s,0 s,0 s,0 s,0 s,0 s,15.8 ms,0 s,0 s,0 s,0 s,0 s,0 s,14.7 ms,16.5 ms,0 s,0 s,0 s,0 s,0 s,0 s
2024-01-04 10:39:35,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,10.4 ms,3.9 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,18.1 ms,0 s,0 s,,,,0 s,0 s,0 s,0 s,1.3 s,0 s,0 s,27.1 ms,0 s,444.1 µs,0 s,0 s,0 s,0 s,0 s,0 s,0 s,9.5 ms,0 s,0 s,0 s,0 s,0 s,0 s,14.0 ms,15.2 ms,0 s,0 s,0 s,0 s,0 s,0 s
2024-01-04 10:39:40,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,13.4 ms,4.0 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,22.1 ms,0 s,0 s,,,,0 s,0 s,0 s,0 s,1.3 s,0 s,0 s,28.7 ms,0 s,430.3 µs,0 s,0 s,0 s,0 s,0 s,0 s,0 s,17.6 ms,0 s,0 s,0 s,0 s,0 s,0 s,15.4 ms,17.4 ms,0 s,0 s,0 s,0 s,0 s,0 s
2024-01-04 10:39:45,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,12.8 ms,4.0 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,17.9 ms,0 s,0 s,,,,0 s,0 s,0 s,0 s,1.3 s,0 s,0 s,22.8 ms,0 s,437.4 µs,0 s,0 s,0 s,0 s,0 s,0 s,0 s,16.3 ms,0 s,0 s,0 s,0 s,0 s,0 s,10.1 ms,17.1 ms,0 s,0 s,0 s,0 s,0 s,0 s
2024-01-04 10:39:50,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,16.8 ms,3.9 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,23.6 ms,0 s,0 s,,,,0 s,0 s,0 s,0 s,1.2 s,0 s,0 s,30.7 ms,0 s,443.8 µs,0 s,0 s,0 s,0 s,0 s,0 s,0 s,18.0 ms,0 s,0 s,0 s,0 s,0 s,0 s,12.5 ms,17.4 ms,0 s,0 s,0 s,0 s,0 s,0 s
2024-01-04 10:39:55,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,16.7 ms,4.0 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,27.5 ms,0 s,0 s,,,,833.9 µs,0 s,0 s,0 s,1.2 s,0 s,0 s,25.3 ms,0 s,445.0 µs,0 s,0 s,0 s,0 s,0 s,0 s,0 s,14.9 ms,0 s,0 s,0 s,0 s,0 s,0 s,11.5 ms,16.0 ms,0 s,0 s,0 s,0 s,0 s,0 s
2024-01-04 10:40:00,995.2 µs,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,17.5 ms,4.0 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,28.6 ms,0 s,0 s,,,,824.9 µs,0 s,0 s,0 s,1.3 s,0 s,0 s,28.7 ms,0 s,430.9 µs,0 s,0 s,0 s,0 s,0 s,0 s,0 s,17.2 ms,0 s,0 s,0 s,0 s,0 s,0 s,16.3 ms,16.5 ms,0 s,0 s,0 s,0 s,0 s,0 s
2024-01-04 10:40:05,1.0 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,13.3 ms,4.0 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,21.9 ms,0 s,0 s,,,,815.6 µs,0 s,0 s,0 s,1.2 s,0 s,0 s,25.4 ms,0 s,442.7 µs,0 s,0 s,0 s,0 s,0 s,0 s,0 s,15.6 ms,0 s,0 s,0 s,0 s,0 s,0 s,12.4 ms,12.8 ms,0 s,0 s,0 s,0 s,0 s,0 s
2024-01-04 10:40:10,1.0 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,19.1 ms,4.0 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,30.9 ms,0 s,0 s,,,,815.3 µs,0 s,0 s,0 s,1.2 s,0 s,0 s,26.1 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,19.8 ms,0 s,0 s,0 s,0 s,0 s,0 s,13.6 ms,8.2 ms,0 s,0 s,0 s,0 s,0 s,0 s
2024-01-04 10:40:15,991.3 µs,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,18.5 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,27.4 ms,0 s,0 s,,,,821.8 µs,0 s,0 s,0 s,1.2 s,0 s,0 s,25.7 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,18.7 ms,0 s,0 s,0 s,0 s,0 s,0 s,12.1 ms,8.0 ms,0 s,0 s,0 s,0 s,0 s,0 s
2024-01-04 10:40:20,988.4 µs,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,19.2 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,29.9 ms,0 s,0 s,,,,836.0 µs,0 s,0 s,0 s,1.2 s,0 s,0 s,27.0 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,20.4 ms,0 s,0 s,0 s,0 s,0 s,0 s,12.4 ms,10.3 ms,0 s,0 s,0 s,0 s,0 s,0 s
2024-01-04 10:40:25,1.0 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,14.1 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,30.0 ms,0 s,0 s,,,,803.4 µs,0 s,0 s,0 s,1.3 s,0 s,0 s,15.0 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,17.9 ms,0 s,0 s,0 s,0 s,0 s,0 s,9.6 ms,6.5 ms,0 s,0 s,0 s,0 s,0 s,0 s
2024-01-04 10:40:30,986.5 µs,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,18.3 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,30.3 ms,0 s,0 s,,,,828.5 µs,0 s,0 s,0 s,1.3 s,0 s,0 s,16.7 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,20.8 ms,0 s,0 s,0 s,0 s,0 s,0 s,12.4 ms,7.6 ms,0 s,0 s,0 s,0 s,0 s,0 s
2024-01-04 10:40:35,992.9 µs,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,15.4 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,32.3 ms,0 s,0 s,,,,817.9 µs,0 s,0 s,0 s,1.3 s,0 s,0 s,15.1 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,13.3 ms,0 s,0 s,0 s,0 s,0 s,0 s,11.3 ms,6.0 ms,0 s,0 s,0 s,0 s,0 s,0 s
2024-01-04 10:40:40,997.9 µs,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,16.4 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,35.1 ms,0 s,0 s,,,,803.6 µs,0 s,0 s,0 s,1.3 s,0 s,0 s,18.8 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,19.3 ms,0 s,0 s,0 s,0 s,0 s,0 s,12.8 ms,12.1 ms,0 s,0 s,0 s,0 s,0 s,0 s
2024-01-04 10:40:45,1.0 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,12.4 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,29.3 ms,0 s,0 s,,,,831.7 µs,0 s,0 s,0 s,1.3 s,0 s,0 s,10.7 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,18.2 ms,0 s,0 s,0 s,0 s,0 s,0 s,10.6 ms,11.6 ms,0 s,0 s,0 s,0 s,0 s,0 s
2024-01-04 10:40:50,1.0 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,12.8 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,29.6 ms,0 s,0 s,,,,0 s,0 s,0 s,0 s,1.3 s,0 s,0 s,14.3 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,23.7 ms,0 s,0 s,0 s,0 s,0 s,0 s,19.9 ms,12.5 ms,0 s,0 s,0 s,0 s,0 s,0 s
2024-01-04 10:40:55,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,12.0 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,179.4 µs,0 s,0 s,0 s,0 s,0 s,28.6 ms,0 s,0 s,,,512.6 ms,0 s,0 s,0 s,0 s,1.3 s,0 s,0 s,11.5 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,21.7 ms,0 s,0 s,0 s,0 s,0 s,0 s,14.7 ms,12.1 ms,0 s,0 s,0 s,0 s,0 s,0 s
2024-01-04 10:41:00,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,12.9 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,180.8 µs,0 s,0 s,0 s,0 s,0 s,30.7 ms,0 s,0 s,,,825.1 ms,0 s,0 s,0 s,0 s,1.3 s,0 s,0 s,13.1 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,23.9 ms,0 s,0 s,0 s,0 s,0 s,0 s,17.0 ms,17.7 ms,0 s,0 s,0 s,0 s,0 s,0 s
2024-01-04 10:41:05,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,7.3 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,182.1 µs,0 s,0 s,0 s,0 s,0 s,21.4 ms,0 s,0 s,,,1.1 s,0 s,0 s,0 s,0 s,1.2 s,0 s,0 s,12.0 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,19.2 ms,0 s,0 s,0 s,0 s,0 s,0 s,15.8 ms,17.1 ms,0 s,0 s,0 s,0 s,0 s,0 s
2024-01-04 10:41:10,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,11.2 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,180.1 µs,0 s,0 s,0 s,0 s,0 s,25.3 ms,0 s,0 s,,,1.3 s,0 s,0 s,0 s,0 s,1.2 s,0 s,0 s,12.2 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,20.6 ms,0 s,0 s,0 s,0 s,0 s,0 s,17.9 ms,21.1 ms,0 s,0 s,0 s,0 s,0 s,0 s
2024-01-04 10:41:15,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,10.3 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,180.4 µs,0 s,0 s,0 s,0 s,0 s,24.2 ms,0 s,0 s,,,1.5 s,0 s,0 s,0 s,0 s,1.2 s,0 s,0 s,11.3 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,19.0 ms,0 s,0 s,0 s,0 s,0 s,0 s,17.5 ms,19.2 ms,0 s,0 s,0 s,0 s,0 s,0 s
2024-01-04 10:41:20,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,11.1 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,180.6 µs,0 s,0 s,0 s,0 s,0 s,25.9 ms,0 s,0 s,,,1.8 s,0 s,0 s,0 s,0 s,1.1 s,0 s,0 s,13.7 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,23.4 ms,0 s,0 s,0 s,0 s,0 s,0 s,19.3 ms,20.2 ms,0 s,0 s,0 s,0 s,0 s,0 s
2024-01-04 10:41:25,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,7.3 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,176.9 µs,0 s,0 s,0 s,0 s,0 s,25.4 ms,0 s,0 s,,,1.8 s,0 s,0 s,0 s,0 s,971.8 ms,0 s,0 s,11.9 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,20.3 ms,0 s,0 s,0 s,0 s,0 s,0 s,16.0 ms,18.6 ms,0 s,0 s,0 s,0 s,0 s,0 s
2024-01-04 10:41:30,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,7.3 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,179.3 µs,0 s,0 s,0 s,0 s,0 s,19.7 ms,0 s,0 s,,,1.8 s,0 s,0 s,0 s,0 s,858.5 ms,0 s,0 s,12.0 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,20.2 ms,0 s,0 s,0 s,0 s,0 s,0 s,16.2 ms,18.6 ms,0 s,0 s,0 s,0 s,0 s,0 s
2024-01-04 10:41:35,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,6.4 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,180.2 µs,0 s,0 s,0 s,0 s,0 s,16.7 ms,0 s,0 s,,,1.8 s,0 s,0 s,0 s,0 s,775.5 ms,0 s,0 s,8.5 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,14.0 ms,0 s,0 s,0 s,0 s,0 s,0 s,15.0 ms,12.7 ms,0 s,0 s,0 s,0 s,0 s,0 s
2024-01-04 10:41:40,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,6.4 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,184.0 µs,0 s,0 s,0 s,0 s,0 s,17.1 ms,0 s,0 s,,,1.8 s,0 s,0 s,0 s,0 s,673.5 ms,0 s,0 s,8.7 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,13.6 ms,0 s,0 s,0 s,0 s,0 s,0 s,15.2 ms,12.7 ms,0 s,0 s,0 s,0 s,0 s,0 s
2024-01-04 10:41:45,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,5.9 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,187.4 µs,0 s,0 s,0 s,0 s,0 s,10.2 ms,0 s,0 s,,,1.7 s,0 s,0 s,0 s,0 s,583.5 ms,0 s,0 s,5.2 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,8.5 ms,0 s,0 s,0 s,0 s,0 s,0 s,6.1 ms,11.7 ms,0 s,0 s,0 s,0 s,0 s,0 s
2024-01-04 10:41:50,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,6.0 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,10.2 ms,0 s,0 s,,,1.5 s,0 s,0 s,0 s,0 s,492.9 ms,0 s,0 s,5.0 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,8.7 ms,0 s,0 s,0 s,0 s,0 s,0 s,6.5 ms,11.7 ms,0 s,0 s,0 s,0 s,0 s,0 s
2024-01-04 10:41:55,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,5.2 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,8.7 ms,0 s,0 s,,,1.2 s,0 s,0 s,0 s,0 s,388.7 ms,0 s,0 s,3.2 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,6.7 ms,0 s,0 s,0 s,0 s,0 s,0 s,4.1 ms,6.0 ms,0 s,0 s,0 s,0 s,0 s,0 s
2024-01-04 10:42:00,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,5.1 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,9.1 ms,0 s,0 s,,,884.7 ms,0 s,0 s,0 s,0 s,328.0 ms,0 s,0 s,3.3 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,7.3 ms,0 s,0 s,0 s,0 s,0 s,0 s,4.4 ms,6.0 ms,0 s,0 s,0 s,0 s,0 s,0 s
2024-01-04 10:42:05,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,819.4 µs,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,4.9 ms,0 s,0 s,,,759.3 ms,0 s,0 s,0 s,0 s,261.3 ms,0 s,0 s,3.1 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,6.0 ms,0 s,0 s,0 s,0 s,0 s,0 s,1.8 ms,1.2 ms,0 s,0 s,0 s,0 s,0 s,0 s
2024-01-04 10:42:10,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,,1.1 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,4.0 ms,0 s,0 s,,,551.4 ms,0 s,0 s,0 s,0 s,144.1 ms,0 s,0 s,3.5 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,6.9 ms,0 s,0 s,0 s,0 s,0 s,0 s,2.3 ms,1.4 ms,0 s,0 s,0 s,0 s,0 s,0 s

